"X","cell_ID","dataset.suffix","cell_centroid_x","cell_centroid_y","Area","nucleus_centroid_x","nucleus_centroid_y","nucleus_area","z_level","radius"
18366,187374040,1,1780.6337890625,1693.39111328125,65.8829711414874,1780.994140625,1693.62878417969,39.602032687515,12,4.57943239337549
18367,187393599,1,1716.56652832031,1693.33422851562,85.3453155979514,1716.39672851562,1691.47143554688,33.8671887293458,15,5.21212602440728
18368,187396704,1,1725.30700683594,1708.2744140625,51.5684393718839,1723.37939453125,1707.171875,13.1856254786253,15,4.05151133123678
18369,187398121,1,1718.78332519531,1702.38598632812,71.2114088349044,1720.04516601562,1704.13586425781,26.867969725281,15,4.76101831977423
18370,187404962,1,1723.56091308594,1696.35656738281,32.9189074449241,1725.16760253906,1696.32800292969,11.9212504327297,12,3.2370377943559
18371,187408900,1,1722.75439453125,1685.46081542969,50.6201580874622,1723.14343261719,1686.75439453125,22.6684383228421,12,4.01408728846616
18372,187411850,1,1725.40771484375,1691.12365722656,35.2670325301588,1725.87060546875,1690.91748046875,21.8556257933378,12,3.3504992330569
18373,187415756,1,1727.85180664062,1685.05578613281,23.0296883359551,1728.34460449219,1685.49279785156,13.9081255048513,12,2.70750391930761
18374,187451399,1,1727.17114257812,1702.11010742188,52.2457831464708,1726.48291015625,1701.01306152344,21.6298445351422,15,4.07803252646863
18375,187452754,1,1729.48913574219,1694.68811035156,25.4229696728289,1729.423828125,1694.45202636719,19.1462506949902,12,2.84471133562127
